player_name,team_abbreviation,old_ppg,new_ppg,ppg_difference,ppg_percent_inc
Larry Nance Jr.,CLE,10.071428571428571,10.258928571428571,0.1875,0.018276762402088753
Lauri Markkanen,CHI,14.74,14.8,0.0600000000000005,0.004054054054054124
LeBron James,LAL,25.75,26.291666666666668,0.5416666666666679,0.020602218700475516
Lonnie Walker IV,SAS,5.6415094339622645,5.820754716981132,0.17924528301886777,0.030794165316045397
Lonzo Ball,NOP,12.392857142857142,12.580357142857142,0.1875,0.014904187366926891
Lou Williams,LAC,18.633333333333333,19.366666666666667,0.7333333333333343,0.03786574870912229
Louis King,DET,2,2.05,0.04999999999999982,0.024390243902438935
Luguentz Dort,OKC,6.206896551724138,6.206896551724138,0,0
Luka Doncic,DAL,28.685185185185187,28.86111111111111,0.17592592592592382,0.006095604748155181
Luka Samanic,SAS,NA,NA,NA,NA
Luke Kennard,DET,15.75,16.196428571428573,0.44642857142857295,0.027563395810363933
Luke Kornet,CHI,5.972222222222222,6,0.02777777777777768,0.00462962962962965
Malcolm Brogdon,IND,16.333333333333332,17.197916666666668,0.8645833333333357,0.05027256208358588
Malcolm Miller,TOR,0.92,0.92,0,0
Malik Beasley,MIN,11.181818181818182,11.454545454545455,0.2727272727272734,0.023809523809523836
